date,open,high,low,close,volume,amount
2024-09-12,85.2177,85.6459,84.6577,84.661,77251.08,1995755899.0
2024-09-13,84.7236,84.9871,83.9494,83.9956,56991.61,1458587906.0
2024-09-18,84.0054,85.4252,83.7024,85.1287,66819.81,1715595538.0
2024-09-19,85.3198,85.4417,83.4389,84.1174,91043.23,2326365319.0
2024-09-20,84.124,85.2506,83.3005,84.3612,89897.93,2292829765.0
2024-09-23,84.3118,84.6445,81.9532,82.3518,107582.73,2712153560.0
2024-09-24,83.34,84.1636,81.2845,83.765,156494.54,3949080823.0
2024-09-25,84.9871,88.828,84.8751,86.5682,205710.34,5442651982.0
2024-09-26,86.9635,88.8411,86.3376,88.8115,149066.41,3960197854.0
2024-09-27,89.9282,96.1836,89.4341,93.5484,309922.4,8683447958.0
2024-09-30,95.5281,101.4838,95.5281,101.2302,388804.59,11640545413.0
2024-10-08,111.3528,111.3528,101.2302,107.8414,443439.39,14484952068.0
2024-10-09,103.7633,105.6442,98.9869,100.6965,325918.58,10166970123.0
2024-10-10,102.1163,106.0691,102.1097,104.0565,250166.87,7918647496.0
2024-10-11,103.4405,103.4405,97.5078,98.8387,186418.49,5671879377.0
2024-10-14,99.1483,102.1097,98.8881,101.128,172364.82,5268100405.0
2024-10-15,100.6339,101.5826,98.1634,98.1634,122149.02,3695577335.0
2024-10-16,96.5163,97.498,94.5399,95.4589,150321.87,4362898827.0
2024-10-17,96.3549,98.114,95.2382,95.3371,102456.54,3005198740.0
2024-10-18,95.3469,100.8645,94.8957,98.921,191092.42,5674148205.0
2024-10-21,99.8104,101.6551,99.1187,100.9469,157816.02,4819617233.0
2024-10-22,100.4692,102.1558,99.8104,100.3869,103732.66,3174859559.0
2024-10-23,100.3869,102.7092,99.705,101.7473,126695.0,3911383612.0
2024-10-24,101.7473,102.1064,99.6721,100.0344,96885.14,2959755261.0
2024-10-25,100.1398,102.7092,100.1398,101.5036,139820.37,4306245201.0
2024-10-28,101.7869,101.7869,99.3986,100.5022,109324.39,3323177977.0
2024-10-29,101.7869,102.2085,100.0739,100.601,118545.61,3635542203.0
2024-10-30,99.8104,101.296,99.3163,100.6504,108448.2,3301164357.0
2024-10-31,99.4843,99.8071,96.5163,96.5789,240851.99,7127704551.0
2024-11-01,96.5822,97.3728,95.5611,95.6302,143040.86,4174457395.0
2024-11-04,97.5046,101.7605,97.3761,101.1214,217318.89,6600399617.0
2024-11-05,100.1596,101.6024,98.9869,101.2927,167819.98,5124245709.0
2024-11-06,101.4574,102.0339,98.1634,98.9408,184861.2,5611830834.0
2024-11-07,97.185,99.4415,96.8457,99.4085,150675.92,4484370172.0
2024-11-08,101.1676,101.2993,97.834,98.1304,166715.72,5022195686.0
2024-11-11,97.1751,98.6476,96.3846,98.5883,180859.3,5349190917.0
2024-11-12,98.8716,102.1163,98.5949,99.089,246557.46,7520312654.0
2024-11-13,98.1634,99.2603,97.274,99.0099,145115.79,4326957544.0
2024-11-14,98.8222,98.921,96.8457,97.0928,124582.9,3690676831.0
2024-11-15,97.106,97.4354,94.8759,95.5281,153235.94,4471450174.0
2024-11-18,95.5314,96.4999,94.4279,95.0933,116205.95,3364288894.0
2024-11-19,95.0933,96.0156,92.8994,94.866,131946.69,3785016710.0
2024-11-20,94.8726,95.6599,94.0458,95.0208,106016.93,3049973686.0
2024-11-21,95.0241,95.0307,93.5517,94.2105,95532.94,2727230001.0
2024-11-22,94.0458,94.1644,91.5752,91.7366,125141.78,3529973029.0
2024-11-25,93.2223,95.3173,92.5272,93.2223,174533.15,4981714332.0
2024-11-26,92.234,94.2105,91.5357,92.5667,95206.45,2686423189.0
2024-11-27,91.9969,92.5634,91.2458,92.5634,110002.81,3068303752.0
2024-11-28,92.6293,92.7479,89.9282,90.4487,158589.22,4365779157.0
2024-11-29,89.9282,91.5357,89.6153,90.531,128004.6,3516186179.0
2024-12-02,91.1173,93.5517,90.2839,93.0246,151357.21,4255616768.0
2024-12-03,93.8152,94.171,92.4251,93.107,91449.71,2585320048.0
2024-12-04,92.6754,93.331,91.8388,92.2275,85012.86,2389151937.0
2024-12-05,91.3084,91.7333,90.3597,90.6726,90267.71,2486214937.0
2024-12-06,90.8077,92.8863,90.2609,92.3263,124698.4,3469413045.0
2024-12-09,91.9804,93.5484,91.4698,92.3954,92152.68,2590143544.0
2024-12-10,96.5163,96.8457,92.8929,93.074,175929.15,5057037511.0
2024-12-11,92.9027,93.5088,92.0364,92.4877,93359.88,2623997226.0
2024-12-12,92.267,93.4463,91.707,93.4463,100133.95,2816818035.0
2024-12-13,92.6722,92.7677,91.0548,91.0844,112358.63,3130392699.0
2024-12-16,91.0877,91.6345,90.1192,90.5705,71490.26,1967314539.0
2024-12-17,90.5607,94.0985,90.251,93.1564,175682.07,4960329886.0
2024-12-18,93.3046,94.5004,93.1004,93.7658,84106.38,2397657885.0
2024-12-19,92.8303,94.5201,92.234,94.0128,86728.52,2465377214.0
2024-12-20,93.8844,94.4575,92.2999,92.2999,96707.11,2730666917.0
2024-12-23,92.3987,93.3178,91.8651,92.4646,81515.96,2291275853.0
2024-12-24,92.1978,95.0373,91.9475,95.0076,142287.38,4072070488.0
2024-12-25,95.1098,95.9761,94.1117,94.1841,83391.03,2405517152.0
2024-12-26,94.1841,94.474,93.5517,93.835,67604.55,1928774414.0
2024-12-27,94.474,94.7211,93.2223,94.3027,78683.19,2249658028.0
2024-12-30,94.6058,95.3634,93.331,93.8778,82946.81,2371257354.0
2024-12-31,93.8811,94.3752,92.8929,93.1103,77619.76,2201903440.0
2025-01-02,93.2223,93.2486,88.7489,89.3023,168784.04,4624073918.0
2025-01-03,89.4341,90.4519,88.3602,89.1804,99364.76,2693072230.0
2025-01-06,89.579,90.2214,88.6204,89.3616,82446.83,2236590144.0
2025-01-07,89.3616,91.4863,88.1164,90.2675,95722.18,2627167273.0
2025-01-08,89.9249,90.2543,87.5597,88.6699,109082.47,2933447142.0
2025-01-09,88.6106,89.5,87.8397,88.739,65612.88,1766873664.0
2025-01-10,88.6106,89.0684,87.2205,87.6289,80548.21,2147363100.0
2025-01-13,86.6341,88.436,86.3739,87.6223,67213.75,1787448697.0
2025-01-14,87.7343,91.2952,87.6256,91.0152,125789.73,3438827617.0
2025-01-15,90.9823,91.3479,90.4223,90.4849,62335.83,1718769123.0
2025-01-16,90.4882,91.3545,89.1146,89.8491,72571.75,1984685718.0
2025-01-17,90.0995,91.9705,89.7569,91.1141,86141.53,2376770800.0
2025-01-20,91.9046,94.3521,91.8783,93.6933,135797.09,3863727458.0
2025-01-21,93.8811,94.6815,93.2223,94.227,76441.44,2184132797.0
2025-01-22,93.8811,94.3093,92.1682,93.0576,81056.89,2287303620.0
2025-01-23,93.8745,93.8811,91.2458,91.2821,96173.92,2690601164.0
2025-01-24,91.0844,92.3987,90.9164,91.931,68143.67,1898979251.0
