date,open,high,low,close,volume,amount
2024-12-20,19.18,19.79,19.04,19.37,413244.26,805337390.0
2024-12-23,19.26,19.37,18.45,18.57,322641.75,608451179.0
2024-12-24,18.8,19.19,18.55,18.95,262814.61,496398324.0
2024-12-25,19.02,19.9,18.71,19.9,545538.98,1061616156.0
2024-12-26,19.99,20.35,19.51,20.21,522057.07,1044557554.0
2024-12-27,20.0,20.09,19.31,19.34,411115.51,810165137.0
2024-12-30,19.24,19.7,18.88,19.12,261024.61,502047134.0
2024-12-31,19.16,19.36,18.5,18.5,272582.91,514913219.0
2025-01-02,18.28,19.0,17.8,18.11,359769.68,657554640.0
2025-01-03,18.0,18.14,16.68,16.75,385752.62,666567393.0
2025-01-06,16.76,17.08,16.42,16.62,206904.04,345104664.0
2025-01-07,16.69,17.05,16.6,17.03,193944.77,326306243.0
2025-01-08,17.03,17.72,16.29,17.43,375676.71,640327750.0
2025-01-09,17.16,17.85,17.16,17.66,337065.6,592461532.0
2025-01-10,17.58,18.41,17.46,17.6,412408.46,742910490.0
2025-01-13,17.27,19.36,17.15,18.78,766379.16,1438499499.0
2025-01-14,18.52,19.79,18.52,19.79,742345.52,1431449947.0
2025-01-15,19.61,19.83,19.33,19.47,488362.8,954032389.0
2025-01-16,19.7,20.04,19.28,19.47,389300.18,763571056.0
2025-01-17,19.32,20.15,19.25,19.58,451424.35,893216906.0
2025-01-20,19.93,20.15,19.38,19.4,354889.37,697710464.0
2025-01-21,19.68,20.08,19.5,19.93,477677.99,947121737.0
2025-01-22,19.67,19.87,19.41,19.53,303869.17,595045689.0
2025-01-23,19.8,20.38,19.5,19.73,517654.82,1032827098.0
2025-01-24,19.52,20.41,19.4,20.17,477073.8,952858591.0
2025-01-27,19.09,19.33,18.15,18.15,621394.63,1152990527.0
2025-02-05,18.5,19.35,18.4,19.1,618589.64,1167352241.0
2025-02-06,19.01,20.44,18.91,20.29,617721.15,1238834499.0
2025-02-07,20.29,20.79,20.09,20.57,735547.61,1506639780.0
2025-02-10,20.73,21.04,20.28,20.45,489768.91,1005073710.0
2025-02-11,20.47,20.72,20.18,20.52,489063.81,1001652302.0
2025-02-12,20.32,21.04,20.09,20.83,617861.57,1280062768.0
2025-02-13,20.88,20.93,19.92,19.94,522755.0,1061113372.0
2025-02-14,19.88,21.21,19.72,20.15,529435.54,1082378315.0
2025-02-17,20.16,21.2,20.15,21.2,796444.86,1659554490.0
2025-02-18,21.25,21.44,20.69,20.93,721558.43,1515421684.0
2025-02-19,20.97,22.57,20.93,22.3,1048578.38,2307035583.0
2025-02-20,22.31,24.48,22.12,23.4,1178872.62,2762181012.0
2025-02-21,23.41,24.3,23.03,23.54,966519.73,2274163486.0
2025-02-24,23.64,25.32,23.16,24.98,1041107.48,2532641395.0
2025-02-25,23.8,25.02,23.61,24.44,766419.0,1874706873.0
2025-02-26,24.32,26.79,24.03,25.6,1047878.96,2669451861.0
2025-02-27,25.61,28.0,24.97,27.48,1183193.09,3075454479.0
2025-02-28,27.0,27.0,24.73,24.73,956250.59,2427775061.0
2025-03-03,23.68,24.45,22.78,23.02,850750.22,1996174084.0
2025-03-04,22.71,23.86,22.71,23.62,556407.19,1308208326.0
2025-03-05,23.66,24.7,23.56,24.47,600625.99,1454839435.0
2025-03-06,24.67,25.51,24.39,25.05,642566.02,1614295053.0
2025-03-07,24.73,25.48,24.5,24.81,527617.52,1314441217.0
2025-03-10,24.98,25.55,24.59,25.13,552240.62,1390573460.0
2025-03-11,24.58,25.12,24.0,24.56,529255.77,1294296646.0
2025-03-12,24.65,24.89,24.0,24.19,413221.62,1010193465.0
2025-03-13,24.11,24.11,22.54,22.84,583047.38,1342288185.0
2025-03-14,22.77,23.89,22.53,23.56,455971.96,1057294646.0
2025-03-17,23.5,23.85,23.11,23.62,344641.14,809159845.0
2025-03-18,23.8,24.06,23.52,23.92,380245.01,904579037.0
2025-03-19,23.8,24.17,23.4,23.86,327737.72,780111060.0
2025-03-20,23.7,25.25,23.3,24.46,664837.7,1616084224.0
2025-03-21,24.25,24.33,23.11,23.16,472339.53,1106477818.0
2025-03-24,23.11,23.24,21.82,22.5,424766.67,951058349.0
2025-03-25,22.41,22.87,21.9,22.05,252406.24,563356250.0
2025-03-26,21.88,22.79,21.88,22.24,232435.3,520755255.0
2025-03-27,22.11,22.71,21.78,22.25,248616.71,553965145.0
2025-03-28,22.28,22.72,22.05,22.25,190157.62,424567031.0
2025-03-31,21.9,22.03,20.9,21.4,333684.34,709901501.0
2025-04-01,21.5,21.6,21.0,21.01,187646.8,397309194.0
2025-04-02,20.9,21.46,20.9,21.32,162571.2,345559708.0
2025-04-03,21.0,21.54,20.84,20.89,172677.0,364360794.0
2025-04-07,19.17,19.54,18.8,18.8,171717.9,325213163.0
2025-04-08,18.22,18.55,16.92,17.32,554995.62,968410654.0
2025-04-09,16.8,18.17,15.8,17.99,467463.94,803966997.0
2025-04-10,18.45,18.9,18.27,18.33,352539.7,654046353.0
2025-04-11,18.01,18.99,18.0,18.66,293651.64,546927507.0
2025-04-14,19.05,19.26,18.81,18.91,219490.09,418221511.0
2025-04-15,18.85,19.1,18.58,18.82,167012.0,313957514.0
2025-04-16,18.67,18.84,18.18,18.48,156357.14,288981268.0
2025-04-17,18.3,18.66,18.2,18.31,129599.0,239439273.0
2025-04-18,18.3,18.44,18.06,18.34,106274.0,193909687.0
2025-04-21,18.28,18.95,18.06,18.92,186231.48,347220230.0
2025-04-22,18.92,18.92,18.52,18.58,126214.07,235601522.0
2025-04-23,18.73,19.53,18.73,19.25,307530.2,588388868.0
2025-04-24,19.4,19.4,18.75,18.86,207840.2,395492188.0
2025-04-25,18.93,19.08,18.73,18.85,144414.66,272799746.0
2025-04-28,18.84,18.95,18.48,18.49,125068.1,232622261.0
2025-04-29,18.73,19.35,18.68,19.17,258938.21,495541110.0
2025-04-30,19.39,20.13,19.21,20.0,306792.27,607196423.0
2025-05-06,20.52,20.93,20.25,20.92,362229.05,749193581.0
2025-05-07,21.21,21.29,20.53,20.85,349260.51,728776701.0
2025-05-08,20.85,21.13,20.73,20.94,233051.58,487976029.0
2025-05-09,20.94,20.95,20.21,20.71,244083.85,502374422.0
2025-05-12,21.03,21.63,20.96,21.6,386897.0,826349565.0
2025-05-13,22.0,22.05,21.14,21.17,316902.16,680555929.0
2025-05-14,21.15,21.31,20.87,21.11,233625.16,492243282.0
2025-05-15,21.11,21.11,20.52,20.75,177758.0,367836861.0
2025-05-16,20.67,21.04,20.5,20.61,212296.35,442128653.0
2025-05-19,20.6,20.7,20.1,20.69,203763.0,416048629.0
2025-05-20,20.69,20.78,20.27,20.49,178487.51,365826876.0
2025-05-21,20.36,20.49,20.14,20.31,137349.89,278696037.0
2025-05-22,20.25,20.49,20.0,20.06,144182.38,291490399.0
2025-05-23,19.97,20.38,19.79,19.86,171392.0,344244656.0
2025-05-26,19.86,19.99,19.7,19.9,129340.8,256661853.0
2025-05-27,19.83,19.87,19.37,19.45,129273.71,252340176.0
2025-05-28,19.44,19.66,19.24,19.27,109366.51,211914807.0
2025-05-29,19.29,19.7,19.29,19.63,141309.09,276448670.0
2025-05-30,19.6,19.6,19.05,19.22,131833.2,253264528.0
2025-06-03,19.02,19.33,18.98,19.21,92207.0,177323656.0
2025-06-04,19.21,19.46,19.21,19.38,105111.21,203640576.0
2025-06-05,19.7,19.78,19.38,19.73,176583.5,345810132.0
2025-06-06,19.73,19.75,19.34,19.44,117772.33,229279876.0
2025-06-09,19.79,20.36,19.71,20.04,243129.64,487971809.0
2025-06-10,20.3,20.83,19.74,20.64,393886.31,797800343.0
2025-06-11,20.5,20.53,20.25,20.31,241226.0,491309014.0
2025-06-12,20.09,20.59,19.91,20.18,214526.24,431765728.0
2025-06-13,20.11,20.11,19.44,19.46,201810.72,397037114.0
2025-06-16,19.25,19.54,19.24,19.47,111556.04,216841608.0
2025-06-17,19.5,19.79,19.35,19.46,114657.25,223899297.0
2025-06-18,19.38,19.49,19.23,19.45,92576.88,179277993.0
2025-06-19,19.37,19.73,19.21,19.29,163088.61,317976251.0
2025-06-20,19.26,19.39,18.76,18.82,167027.46,316302797.0
2025-06-23,18.55,19.04,18.35,19.01,111200.74,210080016.0
2025-06-24,19.05,19.99,19.05,19.99,282805.35,556848096.0
2025-06-25,20.06,20.35,19.94,20.35,271019.85,546353265.0
2025-06-26,20.32,20.48,20.03,20.05,216267.5,438175906.0
2025-06-27,20.08,20.25,19.95,20.06,143369.99,288471718.0
2025-06-30,20.16,20.33,20.08,20.24,148295.66,299621343.0
2025-07-01,20.24,20.25,20.0,20.16,131510.16,264477813.0
2025-07-02,20.15,20.22,19.74,19.89,137708.79,274170702.0
2025-07-03,19.8,20.05,19.71,19.92,98638.01,195968315.0
2025-07-04,19.89,19.9,19.5,19.67,116484.02,229364331.0
2025-07-07,19.61,19.67,19.33,19.37,95763.03,185913384.0
2025-07-08,19.37,19.9,19.35,19.86,137818.09,271772394.0
2025-07-09,19.97,20.22,19.73,19.77,147411.94,294630772.0
2025-07-10,19.65,19.83,19.6,19.7,96992.14,191107625.0
2025-07-11,19.7,20.29,19.65,20.18,213771.47,428744770.0
2025-07-14,20.28,20.55,20.15,20.39,242528.06,493939547.0
2025-07-15,20.45,20.69,20.3,20.58,257934.48,528972445.0
2025-07-16,20.59,20.8,20.37,20.56,236230.1,486951344.0
2025-07-17,20.5,21.13,20.4,21.03,295007.94,615325435.0
2025-07-18,21.12,21.2,20.88,21.14,237594.13,500234771.0
2025-07-21,21.5,21.79,21.16,21.37,347391.8,744592565.0
2025-07-22,21.22,21.36,21.0,21.14,279231.78,590772548.0
2025-07-23,21.12,21.17,20.84,20.91,189799.72,398752458.0
2025-07-24,21.1,21.67,21.1,21.44,242985.0,519379910.0
2025-07-25,21.55,21.93,21.4,21.72,287552.71,623299000.0
2025-07-28,21.97,22.05,21.43,21.52,268569.18,580690693.0
2025-07-29,21.56,21.56,21.2,21.48,170771.98,364552447.0
2025-07-30,21.47,21.47,21.0,21.13,178491.0,378859598.0
2025-07-31,21.15,21.48,20.9,21.0,191640.3,406803710.0
2025-08-01,21.02,21.29,20.79,21.03,155419.93,326283381.0
2025-08-04,21.02,21.78,21.02,21.72,349226.68,754270926.0
2025-08-05,21.83,23.5,21.83,23.24,748063.71,1702669570.0
2025-08-06,23.55,24.38,22.91,24.21,830463.28,1977640863.0
2025-08-07,24.24,24.29,23.38,23.65,576666.28,1363849296.0
2025-08-08,23.54,23.85,23.25,23.32,379597.07,891618812.0
2025-08-11,23.5,23.88,23.35,23.61,372483.93,879295321.0
2025-08-12,23.61,23.65,23.01,23.14,363262.62,842477035.0
2025-08-13,23.06,23.29,22.97,23.17,302592.62,699505179.0
2025-08-14,23.2,24.24,22.56,23.82,739690.56,1737184828.0
2025-08-15,23.55,24.24,23.5,24.15,581792.2,1397295822.0
2025-08-18,24.25,24.54,23.77,24.4,668439.16,1621237160.0
2025-08-19,24.36,25.1,23.9,24.54,586113.69,1435697943.0
2025-08-20,24.54,24.54,23.9,24.34,369213.1,894177606.0
2025-08-21,24.35,24.43,23.77,23.88,307567.16,738909211.0
2025-08-22,23.88,24.18,23.8,24.15,297697.35,715571052.0
2025-08-25,24.03,24.98,24.03,24.77,489768.4,1207400276.0
2025-08-26,24.61,24.64,24.33,24.36,266436.12,651733010.0
2025-08-27,24.46,25.1,24.02,24.03,589111.46,1460026083.0
2025-08-28,23.95,24.24,23.29,24.24,435699.78,1040434741.0
2025-08-29,24.34,24.38,23.68,23.92,335776.58,804620034.0
2025-09-01,23.95,24.29,23.43,23.63,308455.41,730640871.0
2025-09-02,23.7,24.98,22.75,24.43,720745.33,1722070246.0
2025-09-03,24.46,24.68,23.5,23.76,396407.92,951004854.0
2025-09-04,23.7,24.25,22.1,22.51,420518.63,972758737.0
2025-09-05,22.52,23.58,22.5,23.55,341320.87,790968737.0
2025-09-08,23.56,25.18,23.56,24.88,580891.57,1434563182.0
2025-09-09,24.69,25.0,24.46,24.77,400065.46,990175282.0
2025-09-10,24.77,24.96,24.3,24.35,293652.75,720858840.0
2025-09-11,24.2,25.4,24.08,25.4,556738.87,1387454896.0
2025-09-12,25.52,26.02,25.11,25.3,504689.76,1288305391.0
2025-09-15,25.29,25.56,25.01,25.03,336576.07,850073668.0
2025-09-16,25.01,26.24,24.83,25.99,580766.13,1487319068.0
2025-09-17,26.25,27.08,26.0,26.39,615630.24,1627240325.0
2025-09-18,26.43,27.2,25.6,26.01,709172.69,1880661614.0
2025-09-19,26.01,26.01,25.0,25.24,442433.83,1125425690.0
2025-09-22,25.12,25.55,25.01,25.27,264367.35,667967710.0
2025-09-23,25.2,25.65,24.19,24.75,340548.99,844621848.0
2025-09-24,24.55,25.7,24.36,25.57,338459.89,855937893.0
2025-09-25,25.58,26.4,25.58,25.68,378338.36,981938878.0
2025-09-26,25.5,25.69,24.7,24.79,278763.05,698779528.0
2025-09-29,24.75,25.78,24.55,25.76,353262.84,898109284.0
2025-09-30,25.88,25.9,25.41,25.6,255437.38,654405797.0
2025-10-09,25.62,26.8,24.92,26.33,422452.5,1097759638.0
2025-10-10,26.28,26.67,25.31,25.42,363376.8,939977032.0
2025-10-13,23.9,24.93,23.51,24.81,338298.62,821480832.0
2025-10-14,25.26,25.78,23.78,23.87,397746.35,983164183.0
2025-10-15,23.99,24.96,23.45,24.65,307025.31,745095876.0
2025-10-16,24.3,24.38,23.51,23.65,256540.95,612405601.0
2025-10-17,23.66,23.73,22.5,22.52,251176.11,575677847.0
2025-10-20,22.94,23.91,22.86,23.36,319832.81,750616378.0
2025-10-21,23.5,23.59,23.16,23.48,143622.86,336308933.0
2025-10-22,23.26,23.75,23.03,23.37,137185.36,320824198.0
2025-10-23,23.4,23.4,22.83,23.28,125717.49,289573200.0
2025-10-24,23.52,24.28,23.46,24.1,260689.11,626180518.0
2025-10-27,24.31,24.59,23.96,24.16,203622.28,492874535.0
2025-10-28,24.17,24.42,23.82,24.02,182405.34,439392309.0
2025-10-29,24.05,24.38,23.98,24.29,153860.31,372745600.0
2025-10-30,24.51,25.28,24.32,24.4,294759.78,729767523.0
2025-10-31,24.7,25.79,24.62,25.16,411461.21,1042783528.0
2025-11-03,25.19,25.34,24.38,24.77,265130.74,656520247.0
2025-11-04,24.67,24.68,23.8,24.01,209940.73,505711991.0
2025-11-05,23.58,23.94,23.3,23.75,154258.75,364932184.0
2025-11-06,23.82,24.45,23.68,24.15,164872.21,396730294.0
2025-11-07,24.17,24.2,23.59,23.61,146841.55,347869536.0
2025-11-10,23.61,23.78,23.18,23.25,158769.01,370441548.0
2025-11-11,23.5,23.83,22.95,23.02,149838.91,347642025.0
2025-11-12,23.3,23.45,22.6,22.75,174117.72,398391512.0
2025-11-13,22.62,22.88,22.51,22.79,133483.72,303484735.0
2025-11-14,22.55,22.7,22.3,22.42,120810.3,271751595.0
2025-11-17,22.31,22.57,22.23,22.44,94064.91,210861708.0
2025-11-18,22.4,22.53,22.23,22.29,107550.0,240615619.0
2025-11-19,22.36,22.43,21.89,22.12,107699.09,238358111.0
2025-11-20,22.26,22.36,21.82,21.85,92290.6,203122384.0
2025-11-21,21.68,22.17,21.15,21.87,197697.0,428983149.0
2025-11-24,21.75,22.1,21.38,22.01,145631.9,316536523.0
2025-11-25,22.18,22.2,21.86,21.86,140724.63,310010970.0
2025-11-26,21.86,22.05,21.65,21.93,104372.95,228410159.0
2025-11-27,21.99,22.15,21.73,21.76,101562.54,222905626.0
2025-11-28,21.6,21.97,21.59,21.93,85600.73,186731038.0
2025-12-01,21.91,22.43,21.91,22.43,160656.13,357930664.0
2025-12-02,22.4,22.4,21.95,22.01,107637.09,237760294.0
2025-12-03,22.02,22.19,21.72,21.88,80790.81,176544578.0
2025-12-04,22.34,22.65,22.03,22.44,221738.65,496843767.0
2025-12-05,22.53,22.56,22.15,22.55,143531.31,321824169.0
2025-12-08,22.65,22.76,22.45,22.73,169551.13,383843453.0
2025-12-09,22.61,22.77,22.34,22.36,124991.65,281148840.0
2025-12-10,22.42,22.63,22.22,22.48,116182.23,260559062.0
2025-12-11,22.48,22.54,21.95,21.98,124538.0,276195183.0
2025-12-12,21.97,22.08,21.7,22.0,139342.42,305029980.0
2025-12-15,21.85,21.86,21.4,21.41,126381.29,273007846.0
2025-12-16,21.4,21.41,20.85,20.91,120541.29,252986091.0
2025-12-17,20.91,21.23,20.69,21.18,101762.74,213215786.0
2025-12-18,21.01,21.24,20.94,20.95,80496.49,169707666.0
2025-12-19,21.01,21.33,21.01,21.18,95105.92,201671382.0
2025-12-22,21.55,21.84,21.4,21.7,141964.99,308017820.0
2025-12-23,21.7,21.7,21.45,21.54,83150.4,179200726.0
2025-12-24,21.5,21.74,21.43,21.67,75476.23,163378695.0
2025-12-25,21.77,22.58,21.71,22.51,230960.39,514267105.0
2025-12-26,22.55,22.76,22.26,22.58,191883.85,432305176.0
2025-12-29,22.74,22.95,22.55,22.84,219967.83,501900874.0
2025-12-30,22.61,23.8,22.6,23.66,408693.05,956994230.0
2025-12-31,23.74,23.95,23.41,23.7,312044.22,738725742.0
2026-01-05,23.65,23.71,23.36,23.68,247302.15,582848854.0
2026-01-06,23.7,23.9,23.47,23.73,239282.9,566813809.0
2026-01-07,23.73,23.99,23.54,23.82,246453.64,586088772.0
2026-01-08,23.96,24.35,23.81,24.07,290138.23,698968639.0
2026-01-09,23.9,24.53,23.88,24.25,310828.93,753532792.0
2026-01-12,24.49,26.15,24.42,25.67,580452.94,1467104594.0
2026-01-13,25.88,26.08,24.9,25.09,448889.96,1139977098.0
2026-01-14,25.23,25.86,24.68,24.94,402124.25,1016912294.0
2026-01-15,24.9,25.15,24.47,24.75,231048.18,571983121.0
2026-01-16,25.01,25.75,24.97,25.49,366670.01,929447785.0
2026-01-19,25.49,25.7,25.17,25.31,235687.72,597805703.0
2026-01-20,25.31,25.86,24.88,25.18,233175.65,589132708.0
2026-01-21,25.0,25.35,24.88,25.13,189012.17,475415052.0
2026-01-22,25.58,25.96,25.27,25.47,291565.54,745784630.0
2026-01-23,25.71,25.99,25.44,25.73,278618.49,714862480.0
2026-01-26,25.87,26.47,25.2,25.37,318980.42,817951025.0
2026-01-27,25.19,25.29,24.5,25.15,244683.87,610034879.0
2026-01-28,25.0,25.09,24.22,24.36,238903.99,584208877.0
2026-01-29,24.25,24.44,23.74,23.85,190999.48,459863120.0
2026-01-30,23.72,23.9,22.92,23.58,211676.14,495809283.0
2026-02-02,23.58,24.23,23.38,23.58,223923.23,534352301.0
2026-02-03,23.71,23.98,23.46,23.98,154964.6,368667855.0
2026-02-04,23.81,23.95,23.54,23.95,131898.32,312952846.0
2026-02-05,23.81,23.88,23.37,23.41,118401.67,278951450.0
2026-02-06,23.19,24.07,23.07,23.76,153508.02,364135055.0
2026-02-09,24.08,24.16,23.77,24.01,119423.61,285929689.0
2026-02-10,24.08,24.55,23.92,24.38,185513.21,451455056.0
2026-02-11,24.34,24.5,24.11,24.25,103041.54,250444534.0
2026-02-12,24.25,24.4,24.16,24.37,113632.56,276283861.0
2026-02-13,24.26,24.58,24.1,24.38,173497.73,423323887.0
2026-02-24,25.3,25.3,24.21,24.28,315449.14,771799660.0
2026-02-25,24.3,24.46,23.97,24.22,200722.03,484790441.0
2026-02-26,24.18,24.18,23.86,23.99,158040.59,379501251.0
2026-02-27,23.99,23.99,23.68,23.75,155321.46,369287648.0
2026-03-02,23.28,23.35,22.73,22.78,239336.43,549404775.0
2026-03-03,22.89,23.13,21.72,21.74,224273.21,500277741.0
2026-03-04,21.55,21.9,21.4,21.55,156436.63,338779937.0
2026-03-05,22.26,22.3,21.82,21.99,151981.0,334510398.0
2026-03-06,21.86,22.4,21.76,22.23,129558.0,287994564.0
2026-03-09,21.9,22.0,21.25,21.88,192217.93,414819021.0
2026-03-10,22.1,22.41,22.08,22.34,149816.32,333583039.0
2026-03-11,22.37,22.75,22.35,22.35,150306.14,338109908.0
2026-03-12,22.33,22.39,21.87,22.01,120151.59,265256304.0
2026-03-13,21.75,21.96,21.36,21.94,182648.56,396277214.0
2026-03-16,21.73,21.94,21.5,21.94,136036.85,295565930.0
