date,open,high,low,close,volume,amount
2024-11-04,35.6007,36.2081,34.956,36.2081,646612.09,2466019719.0
2024-11-05,35.9091,36.5351,35.881,36.5164,628744.76,2445317943.0
2024-11-06,36.4417,36.5164,35.6474,36.0305,648336.29,2501077845.0
2024-11-07,35.8997,36.9836,35.8623,36.9743,743472.18,2904874006.0
2024-11-08,37.0771,37.2359,36.2081,36.2548,745368.46,2920926027.0
2024-11-11,35.7876,36.1613,35.4045,35.8156,703145.55,2682610299.0
2024-11-12,35.6848,36.2922,35.0494,35.1242,893289.28,3399364219.0
2024-11-13,35.1242,35.4886,35.0494,35.3391,485304.4,1833809094.0
2024-11-14,35.1896,35.9558,35.0681,35.5633,676440.3,2585688546.0
2024-11-15,35.582,36.0399,35.3297,35.3391,699276.88,2671344642.0
2024-11-18,35.554,36.124,35.3204,35.4138,763448.07,2918992440.0
2024-11-19,35.4232,35.6755,34.9933,35.2456,521248.55,1967719175.0
2024-11-20,35.3204,35.3671,34.9466,35.0214,451291.26,1693331536.0
2024-11-21,35.0214,35.1896,34.8252,34.9747,350336.14,1309684433.0
2024-11-22,34.9747,35.0868,33.9748,34.0589,690490.9,2544524441.0
2024-11-25,34.2925,34.442,33.7506,33.844,534094.73,1945383410.0
2024-11-26,33.6665,34.1804,33.489,34.0029,459421.21,1666651768.0
2024-11-27,34.0029,34.2739,33.7412,34.1991,392076.88,1429782933.0
2024-11-28,34.1991,34.4327,33.8067,34.0776,451939.1,1647865702.0
2024-11-29,34.1898,34.5729,33.9281,33.9562,664379.99,2437776752.0
2024-12-02,34.0589,34.2739,33.8253,34.115,424652.09,1548959360.0
2024-12-03,34.2458,34.7784,33.9935,34.685,721986.09,2658919819.0
2024-12-04,34.657,34.657,34.1337,34.3953,620511.24,2285383469.0
2024-12-05,34.2552,34.9092,34.2084,34.4888,568949.34,2108115265.0
2024-12-06,34.5822,35.3391,34.5822,35.2269,877235.87,3296793042.0
2024-12-09,35.1242,35.4979,34.8999,35.2269,492995.35,1859542283.0
2024-12-10,36.2548,36.4323,35.881,36.0679,1038953.19,4022695501.0
2024-12-11,36.0118,36.2454,35.7222,35.7876,517709.36,1988895959.0
2024-12-12,35.7782,36.2828,35.7035,36.2548,586888.76,2267252621.0
2024-12-13,35.9277,36.0679,34.8345,34.8532,1117982.8,4213094969.0
2024-12-16,34.8999,35.3017,34.8719,35.2643,640315.89,2409086954.0
2024-12-17,35.0774,35.6568,35.0774,35.3671,603104.08,2287237539.0
2024-12-18,35.526,36.124,35.3764,35.9932,805855.36,3101731956.0
2024-12-19,35.8623,36.0025,35.5073,35.526,611195.82,2336249857.0
2024-12-20,35.554,35.7689,35.3764,35.4232,542150.38,2060744582.0
2024-12-23,35.4979,36.1613,35.4886,35.8343,902691.56,3473126152.0
2024-12-24,35.8343,36.7126,35.8063,36.6472,993428.46,3875223368.0
2024-12-25,36.6566,36.9649,36.4323,36.8154,755913.07,2972981821.0
2024-12-26,36.8154,36.9462,36.451,36.8902,539251.94,2125139425.0
2024-12-27,36.8902,37.0397,36.2361,36.7594,700319.55,2742768758.0
2024-12-30,36.7594,37.1892,36.6753,37.021,678845.33,2690314729.0
2024-12-31,36.9649,37.2826,36.722,36.722,643716.99,2549055494.0
2025-01-02,36.7687,36.9089,35.825,35.9838,642000.7,2493694677.0
2025-01-03,36.0679,36.479,36.0118,36.124,682583.06,2646967329.0
2025-01-06,36.3482,36.5351,35.6287,36.4884,617158.63,2394244404.0
2025-01-07,36.4136,36.5818,36.0772,36.3482,492752.05,1917344814.0
2025-01-08,36.2828,36.9556,36.2735,36.7033,751481.02,2952943868.0
2025-01-09,36.8154,36.8435,36.2828,36.4417,447083.35,1748399288.0
2025-01-10,36.7594,36.8621,36.2641,36.423,481424.8,1881660497.0
2025-01-13,36.3763,36.5818,36.0118,36.5071,606322.74,2360608444.0
2025-01-14,36.5258,37.348,36.3482,37.2359,708011.88,2802857578.0
2025-01-15,37.3667,38.3105,37.2733,37.9741,796700.88,3234242853.0
2025-01-16,37.9834,38.4506,37.8713,38.3011,592593.86,2423118469.0
2025-01-17,38.2731,38.46,37.4975,38.0395,475900.5,1936832044.0
2025-01-20,38.2918,38.3759,37.4789,37.4882,542574.82,2195966480.0
2025-01-21,37.6751,37.8526,37.3854,37.5069,400685.06,1613495367.0
2025-01-22,37.5069,37.5256,36.7407,36.8621,588912.22,2327377021.0
2025-01-23,37.0677,37.591,36.9276,37.2172,606618.1,2417576583.0
2025-01-24,37.0584,37.89,36.8715,37.619,574652.34,2312073726.0
2025-01-27,37.918,38.2824,37.89,37.9834,526060.47,2144848681.0
2025-02-05,38.1703,38.217,37.2826,37.3761,504788.89,2030411802.0
2025-02-06,37.3761,37.7311,37.1238,37.5629,466088.42,1866867478.0
2025-02-07,37.4695,37.7498,37.3387,37.5629,521066.18,2092855370.0
2025-02-10,37.5629,38.2357,37.3387,37.9367,581805.95,2357786974.0
2025-02-11,38.0769,38.3478,37.9741,38.2918,457771.19,1872296623.0
2025-02-12,38.2731,38.9272,37.8993,38.8898,603591.49,2484722115.0
2025-02-13,38.9178,39.1982,38.6282,38.9739,462206.98,1927409816.0
2025-02-14,38.9552,39.2729,38.7964,39.2729,498736.9,2086301720.0
2025-02-17,39.2355,39.2355,38.6469,38.9832,536125.61,2228540282.0
2025-02-18,38.787,39.6934,38.787,39.2916,546665.39,2301403254.0
2025-02-19,39.2449,39.385,39.0206,39.2262,374702.23,1572476676.0
2025-02-20,39.2449,39.329,38.9459,39.1047,407675.08,1705724684.0
2025-02-21,39.2075,39.2355,38.516,38.6842,595255.79,2467492898.0
2025-02-24,38.6749,39.0113,38.4039,38.5628,571107.09,2361716151.0
2025-02-25,38.4506,38.7216,38.2264,38.3385,507321.2,2088784244.0
2025-02-26,38.4319,38.9646,38.3572,38.759,476446.61,1974231834.0
2025-02-27,38.8711,39.6186,38.5721,39.5999,622596.57,2611617503.0
2025-02-28,39.5999,39.8616,39.2916,39.2916,705423.65,2985755469.0
2025-03-03,39.357,39.8242,39.1982,39.2916,470149.02,1983165730.0
2025-03-04,39.1608,39.3383,39.03,39.058,317245.42,1329037847.0
2025-03-05,39.2075,40.0952,39.0113,40.0765,632037.43,2689749944.0
2025-03-06,40.0765,40.2727,39.6654,40.1419,572053.04,2450800591.0
2025-03-07,40.0858,40.9268,40.0391,40.7119,605413.19,2626484644.0
2025-03-10,40.6371,40.7212,40.0111,40.2447,508749.71,2191791878.0
2025-03-11,39.9644,40.7773,39.9083,40.6558,565741.09,2447134269.0
2025-03-12,40.6465,40.9829,40.4129,40.6839,418258.36,1822497448.0
2025-03-13,40.7399,41.4687,40.6465,40.9642,585539.28,2575079640.0
2025-03-14,41.1137,42.4872,41.0576,42.1976,911275.35,4095818343.0
2025-03-17,42.3471,42.5153,42.0294,42.0855,654209.73,2957486225.0
2025-03-18,42.3191,42.4031,41.8799,42.1789,428220.01,1933102848.0
2025-03-19,42.3097,43.0759,42.1415,43.0012,670705.94,3061182015.0
2025-03-20,42.9077,42.9077,41.8425,42.2723,678656.03,3067327047.0
2025-03-21,42.1602,42.3658,41.5996,41.7678,675411.7,3030118215.0
2025-03-24,41.6276,42.2256,41.6276,42.0948,449576.19,2018232266.0
2025-03-25,42.0481,42.5153,42.0014,42.1322,356871.55,1610425397.0
2025-03-26,41.5809,41.665,39.8149,39.8616,1578326.32,6817699594.0
2025-03-27,39.9457,40.8707,39.9363,40.4222,827950.81,3583722318.0
2025-03-28,40.4596,40.5998,40.2353,40.3848,386184.09,1671063294.0
2025-03-31,40.3755,40.9081,39.8149,40.4502,539568.88,2334387177.0
2025-04-01,40.4409,40.4502,39.9457,40.0578,389360.35,1671945743.0
2025-04-02,40.0578,40.3194,39.8803,39.927,331201.89,1420244308.0
2025-04-03,39.2636,40.0391,39.2636,39.8522,464165.5,1977833089.0
2025-04-07,38.2544,39.2449,36.8061,38.1516,1815632.92,7360169684.0
2025-04-08,38.1049,38.4974,37.7872,38.4506,1610477.36,6562173340.0
2025-04-09,37.9367,38.3292,37.6564,37.8059,973969.35,3956703949.0
2025-04-10,38.3011,38.731,37.89,38.4039,743788.75,3057795208.0
2025-04-11,38.4133,38.9552,38.1329,38.787,583056.91,2404586566.0
2025-04-14,38.9459,39.1608,38.6936,38.759,482159.84,2006762053.0
2025-04-15,38.7683,39.5158,38.731,39.3383,614563.86,2578602435.0
2025-04-16,39.2262,39.7868,39.0767,39.4785,576293.58,2425842589.0
2025-04-17,39.357,39.5813,39.1047,39.357,405792.88,1711632454.0
2025-04-18,39.3663,39.983,39.2916,39.9457,435001.28,1849158562.0
2025-04-21,39.8616,40.254,39.5065,39.5065,416465.85,1774479138.0
2025-04-22,39.5345,39.7494,39.2542,39.2542,433788.13,1831804304.0
2025-04-23,39.5252,39.5252,39.03,39.2355,467743.59,1965588261.0
2025-04-24,39.2449,39.5999,39.1982,39.4411,413651.85,1747384624.0
2025-04-25,39.5158,39.7588,39.2822,39.3196,424349.93,1792844933.0
2025-04-28,39.385,39.7681,39.2729,39.5719,386973.17,1639160750.0
2025-04-29,39.5719,39.8522,39.2449,39.2449,457698.53,1933096299.0
2025-04-30,38.9085,38.9085,37.8526,38.0675,1172682.1,4782474914.0
2025-05-06,38.217,38.6936,37.8526,38.6562,666409.99,2734586584.0
2025-05-07,39.0486,39.4598,38.6001,39.2636,712913.88,2985699306.0
2025-05-08,39.2542,40.5717,39.2449,39.9924,833809.64,3581050505.0
2025-05-09,39.9924,40.7399,39.9924,40.6278,668154.72,2897563045.0
2025-05-12,40.5998,41.4874,40.2821,40.9268,848974.09,3724155034.0
2025-05-13,41.1978,41.721,40.9735,41.6369,699124.17,3099990420.0
2025-05-14,41.6276,42.3284,41.4127,41.8705,712790.18,3194543663.0
2025-05-15,41.8892,42.4031,41.721,41.9733,684600.48,3080577618.0
2025-05-16,41.8145,42.0294,41.1417,41.366,619655.35,2743750956.0
2025-05-19,41.3006,41.5435,40.8801,40.9642,502817.01,2213557250.0
2025-05-20,41.1417,41.6837,40.9922,41.0202,500534.83,2210731576.0
2025-05-21,41.067,41.4594,40.9642,41.0202,499200.35,2199193618.0
2025-05-22,41.0202,41.6369,40.8801,41.5902,565655.62,2503244591.0
2025-05-23,41.5902,41.7491,41.0202,41.1604,541460.09,2395482582.0
2025-05-26,41.0109,41.2725,40.7679,40.9268,456099.75,2000068964.0
2025-05-27,40.9268,41.2538,40.8053,40.8707,363750.01,1594752084.0
2025-05-28,40.9081,41.1604,40.7399,40.8147,300355.24,1313730557.0
2025-05-29,40.8334,41.067,40.5998,40.6184,492989.7,2152530686.0
2025-05-30,40.6932,41.0015,40.5063,40.5811,571391.44,2491890458.0
2025-06-03,40.6465,41.5155,40.6465,41.0856,503685.13,2216746052.0
2025-06-04,41.1604,41.366,41.0202,41.1697,373416.67,1644649609.0
2025-06-05,41.1697,41.5061,41.1137,41.4594,421316.8,1865235666.0
2025-06-06,41.5342,41.7771,41.394,41.5528,373498.95,1660462752.0
2025-06-09,41.6743,41.7491,41.3099,41.6743,474774.46,2111750061.0
2025-06-10,41.6463,42.0948,41.5342,41.7397,528348.92,2364300624.0
2025-06-11,41.7864,42.6835,41.7864,42.3377,776761.08,3518360401.0
2025-06-12,42.4218,42.6554,42.1415,42.263,452390.7,2050510492.0
2025-06-13,42.2723,42.3751,42.0014,42.2163,474080.56,2141145231.0
2025-06-16,42.1228,42.8049,42.0014,42.7769,414474.35,1885267746.0
2025-06-17,42.8704,43.0292,42.7115,42.9638,474209.01,2177741322.0
2025-06-18,42.9077,43.0479,42.6554,42.8423,426428.59,1957406403.0
2025-06-19,42.833,43.0385,42.3938,42.6367,513454.3,2342843184.0
2025-06-20,42.7302,43.1507,42.562,42.9731,448156.52,2059058897.0
2025-06-23,42.889,43.3002,42.4499,43.2161,538931.48,2475802504.0
2025-06-24,43.2721,43.9169,43.1507,43.6833,655814.61,3058493531.0
2025-06-25,43.6833,44.3841,43.5338,44.3841,607679.87,2862914073.0
2025-06-26,44.3747,44.7392,43.9636,44.7392,590200.64,2807185760.0
2025-06-27,44.7111,44.7298,43.0199,43.188,954143.2,4461309935.0
2025-06-30,43.104,43.2535,42.7676,42.9358,624613.63,2870068037.0
2025-07-01,42.9451,43.6085,42.9077,43.403,450613.09,2089060872.0
2025-07-02,43.6366,44.0664,43.403,43.8234,518563.18,2429269829.0
2025-07-03,43.8234,43.8702,43.3002,43.5525,556225.76,2595710465.0
2025-07-04,43.5431,44.3841,43.3562,43.9823,678948.32,3190053518.0
2025-07-07,43.9823,44.1972,43.6366,44.1038,567427.42,2672021321.0
2025-07-08,44.1785,44.5429,44.0103,44.4962,637421.01,3025850416.0
2025-07-09,44.3841,44.6364,44.0384,44.0384,614566.35,2912999773.0
2025-07-10,44.0103,45.3652,44.0103,45.0755,1219784.04,5860161557.0
2025-07-11,45.1143,45.3288,44.471,44.4904,1184442.84,5446393735.0
2025-07-14,44.5002,44.9291,44.2955,44.4222,648484.37,2969040141.0
2025-07-15,44.6172,44.7634,43.6716,44.081,666206.26,3018332344.0
2025-07-16,44.12,44.393,43.7496,43.9738,468186.39,2112241748.0
2025-07-17,43.964,44.1883,43.7788,43.8666,416895.06,1877218807.0
2025-07-18,43.9153,44.0225,43.6131,43.9153,543430.57,2445283609.0
2025-07-21,43.9153,44.0908,43.7008,43.7203,566412.01,2546034189.0
2025-07-22,43.7203,43.8471,43.0965,43.8081,922319.06,4111116850.0
2025-07-23,43.8373,44.5489,43.8276,43.9835,853249.05,3864679805.0
2025-07-24,44.0713,44.2175,43.6716,43.7496,826620.13,3724435789.0
2025-07-25,43.7106,44.0323,43.6229,43.7008,696264.23,3129427563.0
2025-07-28,43.6716,44.0225,43.2914,43.3207,635127.2,2838575467.0
2025-07-29,43.3207,43.6716,43.0282,43.0282,785812.82,3487013440.0
2025-07-30,43.0575,43.6229,42.8235,43.3012,725460.85,3222441776.0
2025-07-31,43.2817,43.4376,42.7455,43.3597,733195.17,3247588211.0
2025-08-01,43.3792,43.8373,43.2329,43.3012,594620.94,2651723323.0
2025-08-04,43.1939,43.8373,43.1939,43.7691,498008.32,2231447773.0
2025-08-05,43.6521,44.2565,43.5156,44.1103,555258.3,2502003950.0
2025-08-06,44.1493,44.5782,43.9738,43.9835,430296.4,1951697829.0
2025-08-07,43.9835,44.4515,43.8276,44.0128,440643.25,1995029890.0
2025-08-08,44.0615,44.1395,43.4084,43.4084,456421.53,2044145472.0
2025-08-11,43.4084,43.5059,42.9892,42.9892,536723.71,2375089438.0
2025-08-12,43.0185,43.3597,42.8918,42.8918,562252.43,2482688843.0
2025-08-13,43.0282,43.1355,42.3946,42.4433,876737.36,3837405883.0
2025-08-14,42.4531,42.8333,42.4043,42.6773,676351.68,2959763586.0
2025-08-15,42.5603,42.6383,42.2094,42.2094,932956.84,4051326297.0
2025-08-18,42.0144,42.5701,41.8097,42.4141,926397.38,4005818986.0
2025-08-19,42.3556,42.5993,42.1996,42.3069,574118.52,2493609522.0
2025-08-20,42.2094,42.5311,42.0632,42.3556,547240.13,2374776328.0
2025-08-21,42.4043,42.4921,42.1411,42.3751,578540.02,2512170016.0
2025-08-22,42.3751,42.3849,41.9559,42.1704,794496.25,3432029283.0
2025-08-25,42.2289,42.765,42.0242,42.765,907389.9,3956212555.0
2025-08-26,42.7845,42.9113,42.3264,42.4238,755722.31,3296532147.0
2025-08-27,42.4043,42.5603,41.9169,41.9169,758140.78,3280973424.0
2025-08-28,41.9364,42.2094,41.527,41.8974,822425.57,3530397264.0
2025-08-29,41.8974,42.882,41.8097,41.8097,1360878.99,5896873900.0
2025-09-01,41.5465,41.566,40.8252,40.9226,1276333.29,5381676513.0
2025-09-02,40.8057,42.4043,40.8057,42.3459,1452141.14,6232062120.0
2025-09-03,42.3459,42.4726,41.6245,41.8195,818405.6,3528703354.0
2025-09-04,41.7317,42.2289,41.0786,41.9657,935363.28,3997574925.0
2025-09-05,41.9169,41.9364,41.4588,41.683,572328.38,2449941047.0
2025-09-08,41.6245,42.0144,41.3028,41.3613,851681.62,3635065671.0
2025-09-09,41.3516,41.8,41.3321,41.7512,589526.53,2515896773.0
2025-09-10,41.722,42.0632,41.488,41.9169,471386.94,2022413171.0
2025-09-11,42.0437,42.2386,41.7025,42.2094,650730.72,2804175734.0
2025-09-12,42.2874,42.3751,41.3516,41.4685,823140.03,3521647843.0
2025-09-15,41.41,41.7122,41.0494,41.1566,699491.06,2964121228.0
2025-09-16,41.2541,41.3613,40.6107,40.6984,859050.78,3600259578.0
2025-09-17,40.7082,41.1273,40.6497,40.7082,572362.58,2392440771.0
2025-09-18,40.7277,40.7862,39.7724,39.8016,1003522.4,4131887418.0
2025-09-19,39.7724,40.484,39.5287,39.9673,836563.07,3440376826.0
2025-09-22,40.1135,40.328,39.7724,39.8893,656110.3,2688228051.0
2025-09-23,39.9478,40.6984,39.6066,40.5035,938850.81,3891395841.0
2025-09-24,40.4547,40.8349,40.25,40.2793,643899.51,2672303416.0
2025-09-25,40.2793,40.3182,39.7821,39.7919,666948.87,2730478547.0
2025-09-26,39.7821,39.9673,39.2849,39.7724,682766.67,2773964882.0
2025-09-29,39.7431,40.25,39.3434,39.6554,835550.55,3407163055.0
2025-09-30,39.6261,39.7626,39.3922,39.3922,700025.2,2836889513.0
2025-10-09,39.1972,39.4214,38.817,39.3142,972319.53,3900217891.0
2025-10-10,39.2849,39.6261,39.1192,39.168,955049.79,3852817637.0
2025-10-13,38.7585,39.2849,38.7001,39.0997,1065936.17,4266014498.0
2025-10-14,39.0802,40.445,38.8268,40.2208,1733826.68,7102543598.0
2025-10-15,40.211,40.523,39.9771,40.4547,1062767.02,4392820738.0
2025-10-16,40.4547,40.9324,40.094,40.8739,1062487.76,4427156848.0
2025-10-17,40.8252,41.1566,40.3377,40.5425,829827.05,3470670301.0
2025-10-20,40.562,40.7374,40.0648,40.3767,649477.29,2694843445.0
2025-10-21,40.445,41.0396,40.445,40.9226,759931.24,3184239228.0
2025-10-22,40.9226,41.1371,40.6789,40.8934,551333.64,2311324892.0
2025-10-23,40.8934,41.4198,40.7277,41.1761,713173.73,3004975799.0
2025-10-24,41.2833,41.3808,40.7959,40.8934,698831.94,2938870335.0
2025-10-27,40.8446,40.9129,40.3767,40.5425,988948.62,4120096208.0
2025-10-28,40.5717,40.6692,40.1915,40.5522,705950.74,2928533807.0
2025-10-29,40.484,40.484,39.6651,39.7431,910987.6,3735043026.0
2025-10-30,39.7724,40.3182,39.7041,40.1623,1131538.44,4648170384.0
2025-10-31,40.2208,40.2598,39.8113,39.8601,702607.0,2881797758.0
2025-11-03,40.1038,40.9129,40.0258,40.7374,921980.68,3837027068.0
2025-11-04,40.7862,42.0242,40.7569,41.9267,1340035.92,5731414416.0
2025-11-05,42.0144,42.3751,41.6732,41.722,731713.77,3142006312.0
2025-11-06,41.5758,41.8097,41.2443,41.2736,871972.74,3704094152.0
2025-11-07,41.3321,41.644,41.2151,41.4393,593191.18,2521251002.0
2025-11-10,41.3808,41.8,41.2151,41.644,532368.73,2272065471.0
2025-11-11,41.6147,41.9559,41.449,41.8779,544670.66,2335614860.0
2025-11-12,42.0339,42.2679,41.8487,41.8487,587928.78,2538488042.0
2025-11-13,41.8877,42.2094,41.6635,42.1217,587980.06,2531083386.0
2025-11-14,42.1509,42.4921,42.0924,42.1606,518209.55,2251121743.0
2025-11-17,42.0144,42.1119,41.4295,41.5758,610674.46,2605355053.0
2025-11-18,41.488,41.8292,41.371,41.8,517439.27,2210394705.0
2025-11-19,41.8,42.4043,41.722,42.1314,511696.39,2211527918.0
2025-11-20,42.1314,42.687,41.9657,42.1411,585851.52,2545450519.0
2025-11-21,42.1509,42.4531,41.683,41.9169,791264.05,3414438913.0
2025-11-24,42.0144,42.1217,41.4393,41.5563,678548.82,2903502508.0
2025-11-25,41.5855,42.2094,41.371,42.1606,666409.49,2860710968.0
2025-11-26,42.2484,42.5311,41.8877,42.1606,451072.06,1950643252.0
2025-11-27,42.0924,42.2971,41.527,42.1022,621434.34,2671439102.0
2025-11-28,42.0144,42.0339,41.7415,41.8682,494657.89,2126261782.0
2025-12-01,41.9949,42.3751,41.8487,42.3459,567919.42,2454940643.0
2025-12-02,42.3459,42.5506,42.1314,42.2874,406734.97,1765681348.0
2025-12-03,42.1801,42.4823,41.9169,41.9267,468959.72,2029264531.0
2025-12-04,41.9657,42.3264,41.9267,42.1314,361207.46,1560898874.0
2025-12-05,42.1606,42.4531,41.8292,42.3556,548906.22,2372985275.0
2025-12-08,42.3459,42.5408,41.9852,42.0924,580038.81,2512101223.0
2025-12-09,42.0924,42.2094,41.7512,41.9559,465938.7,2007147248.0
2025-12-10,41.9949,41.9949,40.5035,40.6497,1083156.86,4546989729.0
2025-12-11,40.8057,40.9909,40.367,40.6302,846231.07,3525927169.0
2025-12-12,40.6984,40.7764,40.4352,40.6887,717625.47,2991877687.0
2025-12-15,40.6887,41.2151,40.5814,40.7472,562665.57,2361986962.0
2025-12-16,40.7277,41.0689,40.3865,40.6497,566176.35,2359934980.0
2025-12-17,40.5522,40.7959,40.1915,40.4742,631267.44,2619154132.0
2025-12-18,40.4937,41.3516,40.3572,41.3028,768119.31,3224732020.0
2025-12-19,41.3028,41.41,40.8544,40.9324,573823.41,2421818093.0
2025-12-22,41.0201,41.0689,40.6594,40.7179,524739.89,2197149656.0
2025-12-23,40.6887,40.9811,40.6107,40.8544,606510.14,2539576613.0
2025-12-24,40.8739,40.9324,40.5035,40.7764,536305.2,2241620145.0
2025-12-25,40.8739,41.0201,40.6497,40.7277,499213.51,2090265137.0
2025-12-26,40.7374,40.8252,40.5717,40.6497,508809.59,2123779708.0
2025-12-29,40.6107,40.8739,40.3767,40.8154,682551.05,2848984782.0
